id_estado,Fecha,Magnitud,Profundidad,Ubicación,Latitud,Longitud,Tipo,Estatus,Tsunami,Significancia,Fuente
1,1670792913394,2.6,8.9,Nevada,38.1822,-117.8737,earthquake,reviewed,0,104,nn
1,1670541909140,2.65,4.73,"4km ESE of Aromas, CA",36.873,-121.6036667,earthquake,reviewed,0,114,nc
1,1670466529080,2.62,4.85,"13km SE of Bodfish, CA",35.5033333,-118.393,earthquake,reviewed,0,106,ci
1,1670422402690,3.56,5.07,"13km SE of Bodfish, CA",35.5086667,-118.3915,earthquake,reviewed,0,220,ci
1,1670372934200,2.74,1.79,"22km NE of Little Lake, CA",36.0448333,-117.708,earthquake,reviewed,0,116,ci
1,1670372823030,2.71,1.8,"21km ENE of Little Lake, CA",36.0406667,-117.7101667,earthquake,reviewed,0,113,ci
1,1670285437510,3.98,9.46,"9km SSW of Kettleman City, CA",35.9356667,-120.0126667,earthquake,reviewed,0,255,nc
1,1670281996710,3.59,8.21,"13km ESE of Alum Rock, CA",37.3258333,-121.6876667,earthquake,reviewed,0,608,nc
1,1670210459510,2.63,8.43,"7km N of Round Valley, CA",37.4771667,-118.6121667,earthquake,reviewed,0,106,nc
1,1670207211940,2.84,7.93,"10km SW of Kettleman City, CA",35.9336667,-120.026,earthquake,reviewed,0,124,nc
1,1670113644240,2.9,16.47,"5km NNE of Diablo, CA",37.8783333,-121.9458333,earthquake,reviewed,0,177,nc
1,1670017783910,2.6,8.15,"20km NE of San Lucas, CA",36.249,-120.8478333,earthquake,reviewed,0,104,nc
1,1669986485840,2.59,10.61,"5km WSW of Ojai, CA",34.4301667,-119.2921667,earthquake,reviewed,0,112,ci
1,1669983708910,3.91,8.17,"4km WSW of Big Pine, CA",37.1563333,-118.338,earthquake,reviewed,0,254,nc
1,1669977371990,2.58,6.4,"6km E of Round Valley, CA",37.4156667,-118.5341667,earthquake,reviewed,0,103,nc
1,1669929432070,2.59,5.97,"6km E of Round Valley, CA",37.4171667,-118.5338333,earthquake,reviewed,0,104,nc
1,1669473439088,2.6,4.0,"28 km NE of Benton, California",37.9932,-118.2341,earthquake,reviewed,0,104,nn
1,1669448082900,2.52,1.99,"41km NNW of Fort Irwin, CA",35.5861667,-116.9095,earthquake,reviewed,0,98,ci
1,1669432551460,2.6,2.81,"10km S of Tres Pinos, CA",36.7043333,-121.3368333,earthquake,reviewed,0,104,nc
1,1669425403110,2.7,6.36,"16km NW of Pinnacles, CA",36.6423333,-121.2633333,earthquake,reviewed,0,112,nc
1,1669337300822,2.6,2.1,"45 km ENE of Tonopah, Nevada",38.1701,-116.7331,earthquake,reviewed,0,104,nn
1,1669304276420,2.51,4.14,"17km NW of Parkfield, CA",36.0043333,-120.5643333,earthquake,reviewed,0,97,nc
1,1669242842290,2.92,5.82,"15km E of Seven Trees, CA",37.2916667,-121.6641667,earthquake,reviewed,0,147,nc
1,1669210689700,2.51,6.62,"15km SSW of Searles Valley, CA",35.6381667,-117.4441667,earthquake,reviewed,0,97,ci
1,1669170613657,3.5,6.3,"31 km SE of Mina, Nevada",38.1864,-117.8655,earthquake,reviewed,0,189,nn
1,1668999162018,2.9,5.4,"29 km NE of Benton, California",37.9964,-118.2278,earthquake,reviewed,0,129,nn
1,1668894562100,2.81,3.46,"9km WNW of Templeton, CA",35.5711667,-120.8061667,earthquake,reviewed,0,130,nc
1,1668576136280,2.83,10.54,"3km S of Half Moon Bay, CA",37.4401667,-122.4241667,earthquake,reviewed,0,367,nc
1,1668540505937,2.5,8.2,"29 km SE of Mina, Nevada",38.2014,-117.8786,earthquake,reviewed,0,96,nn
1,1668272815630,2.73,6.37,"3km SSW of San Juan Bautista, CA",36.8175,-121.5528333,earthquake,reviewed,0,119,nc
1,1668258682400,3.09,4.48,"3km W of Walker, CA",38.5111667,-119.5185,earthquake,reviewed,0,148,nc
1,1668245412610,2.5,6.2,"31 km SE of Mina, Nevada",38.1878,-117.8543,earthquake,reviewed,0,96,nn
1,1668227469900,2.71,9.69,"2km SSW of Alamo, CA",37.8308333,-122.0476667,earthquake,reviewed,0,305,nc
1,1668168335820,2.8,2.73,"17km ESE of Little Lake, CA",35.8905,-117.7288333,earthquake,reviewed,0,121,ci
1,1668165379920,3.19,3.56,"15km W of Searles Valley, CA",35.7415,-117.5666667,earthquake,reviewed,0,157,ci
1,1667850095350,3.23,4.61,"4km W of Walker, CA",38.5181667,-119.5206667,earthquake,reviewed,0,164,nc
1,1667849578440,2.88,4.55,"3km WNW of Walker, CA",38.5203333,-119.5126667,earthquake,reviewed,0,128,nc
1,1667675208590,2.8,9.46,"14km NW of Pinnacles, CA",36.629,-121.2515,earthquake,reviewed,0,122,nc
1,1667645966120,2.66,7.95,"16km SSW of Searles Valley, CA",35.647,-117.4993333,earthquake,reviewed,0,110,ci
1,1667562363760,2.55,21.94,"28km NE of Oakhurst, CA",37.4886667,-119.4043333,earthquake,reviewed,0,100,nc
1,1667490322480,2.8,8.78,"9km NE of Alum Rock, CA",37.43,-121.7728333,earthquake,reviewed,0,142,nc
1,1667387543450,2.77,7.76,"15km E of Seven Trees, CA",37.3105,-121.6745,earthquake,reviewed,0,144,nc
1,1667365103840,2.54,3.1,"11km S of Tres Pinos, CA",36.6871667,-121.3175,earthquake,reviewed,0,101,nc
1,1667256825650,2.86,2.7,"24km NNE of Trona, CA",35.974,-117.3248333,earthquake,reviewed,0,126,ci
1,1667200859600,2.83,7.25,"14km ESE of Alum Rock, CA",37.3158333,-121.6805,earthquake,reviewed,0,166,nc
1,1667196392330,2.8,8.56,"6km SE of Pleasanton, CA",37.6296667,-121.8145,earthquake,reviewed,0,187,nc
1,1667136296920,2.52,4.9,"23km WSW of Stovepipe Wells, CA",36.5111667,-117.3738333,earthquake,reviewed,0,98,ci
1,1666953637040,2.92,7.04,"12km NNE of Hollister, CA",36.9416667,-121.3346667,earthquake,reviewed,0,144,nc
1,1666922880260,2.87,2.54,"11km ESE of Mammoth Lakes, CA",37.611,-118.8613333,earthquake,reviewed,0,127,nc
1,1666902907210,2.53,2.61,"11km ESE of Mammoth Lakes, CA",37.6091667,-118.8613333,earthquake,reviewed,0,99,nc
1,1666872061620,2.62,2.06,"14km SSW of Searles Valley, CA",35.6548333,-117.4845,earthquake,reviewed,0,106,ci
1,1666765459660,3.05,4.12,"6km NW of Walker, CA",38.5471667,-119.534,earthquake,reviewed,0,144,nc
1,1666743610600,2.72,7.98,"14km ESE of Alum Rock, CA",37.3163333,-121.6811667,earthquake,reviewed,0,136,nc
1,1666735717200,3.54,8.05,"15km E of Seven Trees, CA",37.3106667,-121.6751667,earthquake,reviewed,0,334,nc
1,1666723640050,2.94,6.66,"15km E of Seven Trees, CA",37.3056667,-121.6731667,earthquake,reviewed,0,356,nc
1,1666723322710,5.06,8.38,"15km ESE of Alum Rock, CA",37.3115,-121.672,earthquake,reviewed,0,894,nc
1,1666538051820,2.65,6.31,"9km ENE of San Martin, CA",37.1215,-121.5215,earthquake,reviewed,0,113,nc
1,1666296167270,2.52,6.42,"10km E of Alum Rock, CA",37.3605,-121.7188333,earthquake,reviewed,0,100,nc
1,1666280776512,2.5,12.7,California-Nevada border region,38.0721,-118.8638,earthquake,reviewed,0,96,nn
1,1666280776400,2.63,10.77,"21km SE of Bodie, CA",38.0658333,-118.8585,earthquake,reviewed,0,106,nc
1,1666091147380,2.65,11.15,"14km NNW of Lopez Point, CA",36.1438333,-121.605,earthquake,reviewed,0,110,nc
1,1665951026310,2.83,5.76,"16km SE of Mammoth Lakes, CA",37.5195,-118.8795,earthquake,reviewed,0,124,nc
1,1665852723834,2.9,7.5,"31 km SE of Mina, Nevada",38.1836,-117.8566,earthquake,reviewed,0,130,nn
1,1665804465212,3.1,9.8,"29 km SSE of Mina, Nevada",38.1533,-117.9446,earthquake,reviewed,0,148,nn
1,1665783536637,2.8,7.3,"6 km SE of Floriston, California",39.353,-119.9641,earthquake,reviewed,0,122,nn
1,1665768262310,2.72,13.1,"13km NNW of Grapevine, CA",35.0453333,-118.9916667,earthquake,reviewed,0,114,ci
1,1665579247000,3.67,12.27,"13km NNW of Grapevine, CA",35.0486667,-118.9958333,earthquake,reviewed,0,215,ci
1,1665534516750,3.54,7.27,"5km NE of Walker, CA",38.5498333,-119.4411667,earthquake,reviewed,0,199,nc
1,1665441323589,2.8,7.2,"6 km SE of Floriston, California",39.3511,-119.9712,earthquake,reviewed,0,123,nn
1,1665396764470,2.88,7.9,"12km ENE of Ridgecrest, CA",35.6735,-117.5615,earthquake,reviewed,0,128,ci
1,1665352101120,3.01,4.94,"14km SSW of Searles Valley, CA",35.6578333,-117.4841667,earthquake,reviewed,0,141,ci
1,1665185265850,2.56,5.41,"4km WSW of Colma, CA",37.663,-122.4965,earthquake,reviewed,0,245,nc
1,1665039277419,2.9,0.3,"18 km NE of Silver Peak, Nevada",37.8699,-117.4765,earthquake,reviewed,0,129,nn
1,1664945490350,3.01,19.55,"19km SSW of Mariposa, CA",37.3278333,-120.0411667,earthquake,reviewed,0,204,nc
1,1664420415240,3.1,9.3,"29 km SSE of Mina, Nevada",38.151,-117.9748,earthquake,reviewed,0,148,nn
1,1664384522090,3.35,7.61,"24km NE of Alum Rock, CA",37.5,-121.6206667,earthquake,reviewed,0,195,nc
1,1664293381574,2.8,9.3,"29 km SSE of Mina, Nevada",38.1572,-117.9532,earthquake,reviewed,0,121,nn
1,1664293152280,2.61,5.37,"6km SSW of Gilroy, CA",36.9603333,-121.603,earthquake,reviewed,0,117,nc
1,1664269844470,2.55,4.99,"13km SE of Bodfish, CA",35.509,-118.3876667,earthquake,reviewed,0,100,ci
1,1664265819320,3.7,5.18,"13km SE of Bodfish, CA",35.5076667,-118.3885,earthquake,reviewed,0,224,ci
1,1664261162150,2.78,29.65,"9km ESE of Kettleman City, CA",35.9696667,-119.878,earthquake,reviewed,0,119,nc
1,1664243177230,2.78,3.08,"24km NNW of Tehachapi, CA",35.3355,-118.546,earthquake,reviewed,0,119,ci
1,1664104732990,2.52,1.75,"4km ENE of Pinnacles, CA",36.5491667,-121.1085,earthquake,reviewed,0,99,nc
1,1663992214050,2.5,2.42,"4km ENE of Pinnacles, CA",36.545,-121.1003333,earthquake,reviewed,0,97,nc
1,1663757448980,3.04,7.13,"17km NE of Coso Junction, CA",36.1721667,-117.8355,earthquake,reviewed,0,145,ci
1,1663665716730,2.82,4.52,"10km SW of Searles Valley, CA",35.704,-117.479,earthquake,reviewed,0,123,ci
1,1663562838910,3.26,7.74,"7km SSW of Tres Pinos, CA",36.7296667,-121.3453333,earthquake,reviewed,0,188,nc
1,1663468543010,2.83,32.41,"14km ENE of Midpines, CA",37.6095,-119.7873333,earthquake,reviewed,0,127,nc
1,1663462981810,2.9,3.76,"7km WNW of Little Lake, CA",35.9601667,-117.9805,earthquake,reviewed,0,130,ci
1,1663402161750,2.56,8.96,"17km ESE of Little Lake, CA",35.8918333,-117.7216667,earthquake,reviewed,0,101,ci
1,1663344762850,3.65,5.3,"2km WNW of Walker, CA",38.5233333,-119.505,earthquake,reviewed,0,211,nc
1,1663272425390,3.25,6.42,"21km SW of Los Banos, CA",36.9443333,-121.0358333,earthquake,reviewed,0,165,nc
1,1663234876770,2.85,8.6,"3km ESE of Berkeley, CA",37.859,-122.2441667,earthquake,reviewed,0,665,nc
1,1663160815030,2.82,5.76,"3km SSW of San Juan Bautista, CA",36.8216667,-121.5546667,earthquake,reviewed,0,127,nc
1,1663150107398,2.5,11.0,"31 km SE of Mina, Nevada",38.1784,-117.8713,earthquake,reviewed,0,97,nn
1,1663128870280,2.74,1.16,"31km N of Searles Valley, CA",36.043,-117.376,earthquake,reviewed,0,116,ci
1,1663118616000,2.68,21.58,"15km SSE of Buttonwillow, CA",35.2793333,-119.391,earthquake,reviewed,0,110,ci
1,1663109065840,3.0,8.99,"16km SW of Toms Place, CA",37.4665,-118.8123333,earthquake,reviewed,0,139,nc
1,1663082677250,2.69,6.34,"9km ENE of San Martin, CA",37.1288333,-121.5245,earthquake,reviewed,0,124,nc
1,1663022853970,2.5,6.3,"31 km SE of Mina, Nevada",38.1688,-117.8757,earthquake,reviewed,0,96,nn
1,1662993356610,2.6,6.14,"1km NE of Canoga Park, CA",34.2053333,-118.5978333,earthquake,reviewed,0,183,ci
1,1662960690380,2.92,9.29,"2km N of Piedmont, CA",37.8453333,-122.2335,earthquake,reviewed,0,591,nc
1,1662956253856,2.8,9.2,"29 km NNE of Beatty, Nevada",37.1438,-116.5993,earthquake,reviewed,0,121,nn
1,1662932000930,2.92,9.08,"9km SSE of Mammoth Lakes, CA",37.566,-118.926,earthquake,reviewed,0,132,nc
1,1662879321990,3.24,9.53,"16km NW of Pinnacles, CA",36.6365,-121.2581667,earthquake,reviewed,0,183,nc
1,1662641295140,2.51,4.68,"3km WSW of San Juan Bautista, CA",36.8376667,-121.5693333,earthquake,reviewed,0,98,nc
1,1662585211070,2.63,7.18,"3km NNW of Pinnacles, CA",36.5603333,-121.1541667,earthquake,reviewed,0,107,nc
1,1662546651160,2.58,3.26,"25km SSW of Bodfish, CA",35.3678333,-118.549,earthquake,reviewed,0,103,ci
1,1662520879599,2.7,7.8,"30 km S of Mina, Nevada",38.1221,-118.0538,earthquake,reviewed,0,112,nn
1,1662429646790,2.63,11.36,"12km NE of Bradley, CA",35.9285,-120.701,earthquake,reviewed,0,107,nc
1,1662332115620,3.36,7.77,"14km ESE of Alum Rock, CA",37.3121667,-121.6781667,earthquake,reviewed,0,314,nc
1,1662323525750,2.53,10.39,"4km N of Pinnacles, CA",36.5661667,-121.1366667,earthquake,reviewed,0,98,nc
1,1662317875730,3.47,9.91,"4km NNE of Pinnacles, CA",36.5688333,-121.1308333,earthquake,reviewed,0,188,nc
1,1662288327810,2.94,7.55,"11km E of Ridgecrest, CA",35.637,-117.5571667,earthquake,reviewed,0,134,ci
1,1662166366180,2.79,5.84,"10km NE of San Martin, CA",37.1508333,-121.5391667,earthquake,reviewed,0,124,nc
1,1662107952790,2.87,1.99,"5km NE of Pinnacles, CA",36.5585,-121.1023333,earthquake,reviewed,0,128,nc
1,1662107009010,2.91,1.18,"5km NE of Pinnacles, CA",36.5595,-121.1031667,earthquake,reviewed,0,131,nc
1,1662094811200,2.79,8.95,"14km W of Round Valley, CA",37.4326667,-118.7546667,earthquake,reviewed,0,120,nc
1,1662039382150,4.0,1.6,"5km ENE of Pinnacles, CA",36.549,-121.0965,earthquake,reviewed,1,261,nc
1,1661988529720,2.66,16.26,"15km ESE of Yosemite Valley, CA",37.6675,-119.4313333,earthquake,reviewed,0,110,nc
1,1661963957410,2.92,9.71,"5km N of Hollister, CA",36.8903333,-121.404,earthquake,reviewed,0,149,nc
1,1661884287831,3.9,6.1,"32 km SE of Mina, Nevada",38.1502,-117.8993,earthquake,reviewed,0,234,nn
1,1661726883720,3.42,7.28,"14km ESE of Wofford Heights, CA",35.6443333,-118.3181667,earthquake,reviewed,0,205,ci
1,1661719787640,2.73,7.23,"25km NW of San Simeon, CA",35.806,-121.3868333,earthquake,reviewed,0,115,nc
1,1661691851638,3.4,2.8,"26 km SSE of Mina, Nevada",38.1813,-117.9717,earthquake,reviewed,0,178,nn
1,1661629372740,3.0,8.12,"10km E of Alum Rock, CA",37.3568333,-121.7126667,earthquake,reviewed,0,210,nc
1,1661417242246,2.5,5.8,"27 km SSE of Mina, Nevada",38.1562,-118.0016,earthquake,reviewed,0,96,nn
1,1661199591000,2.86,9.82,"7km S of San Juan Bautista, CA",36.7813333,-121.5248333,earthquake,reviewed,0,148,nc
1,1661136005470,2.5,7.6,"12km SE of Pinnacles, CA",36.461,-121.0418333,earthquake,reviewed,0,97,nc
1,1661107066790,2.65,5.82,"7km NNE of Walker, CA",38.5748333,-119.4496667,earthquake,reviewed,0,109,nc
1,1660755910050,2.83,3.8,"8km NNE of Walker, CA",38.5888333,-119.4588333,earthquake,reviewed,0,123,nc
1,1660710071340,2.82,18.3,"2km N of New Idria, CA",36.4321667,-120.6738333,earthquake,reviewed,0,123,nc
1,1660528985330,2.57,5.29,"8km NNE of Walker, CA",38.5756667,-119.4438333,earthquake,reviewed,0,102,nc
1,1660528497850,2.79,7.32,"10km NE of Coso Junction, CA",36.1036667,-117.8573333,earthquake,reviewed,0,120,ci
1,1660475662330,2.61,4.64,"37km NW of Stovepipe Wells, CA",36.8255,-117.4605,earthquake,reviewed,0,105,ci
1,1660337804070,2.5,3.12,"5km W of Walker, CA",38.511,-119.541,earthquake,reviewed,0,97,nc
1,1660281737210,2.87,5.16,"8km NNE of Walker, CA",38.5808333,-119.4516667,earthquake,reviewed,0,127,nc
1,1660275425020,3.45,5.2,"8km NNE of Walker, CA",38.5876667,-119.4523333,earthquake,reviewed,0,185,nc
1,1660269965650,2.93,5.26,"8km NNE of Walker, CA",38.5881667,-119.459,earthquake,reviewed,0,133,nc
1,1660237977710,3.49,5.23,"8km NNE of Walker, CA",38.586,-119.4498333,earthquake,reviewed,0,191,nc
1,1660146117940,2.52,3.53,"8km NNE of Walker, CA",38.5856667,-119.4596667,earthquake,reviewed,0,98,nc
1,1660130062201,2.5,10.8,"27 km SW of Mina, Nevada",38.2514,-118.363,earthquake,reviewed,0,96,nn
1,1660106210850,2.57,9.09,"15km SSW of Searles Valley, CA",35.6531667,-117.496,earthquake,reviewed,0,102,ci
1,1660099107850,2.65,9.11,"3km NNE of Pinnacles, CA",36.5558333,-121.1313333,earthquake,reviewed,0,108,nc
1,1660034954400,2.54,5.2,"8km NNE of Walker, CA",38.5818333,-119.4626667,earthquake,reviewed,0,99,nc
1,1660005208590,3.0,5.07,"8km NNE of Walker, CA",38.5843333,-119.4488333,earthquake,reviewed,0,139,nc
1,1660003963790,2.61,5.32,"8km N of Walker, CA",38.5813333,-119.4635,earthquake,reviewed,0,105,nc
1,1660001802970,2.7,5.43,"7km NNE of Walker, CA",38.5756667,-119.4533333,earthquake,reviewed,0,112,nc
1,1659998355590,2.57,6.39,"8km NNE of Walker, CA",38.5835,-119.4538333,earthquake,reviewed,0,102,nc
1,1659998262970,2.71,5.71,"8km NNE of Walker, CA",38.5865,-119.4508333,earthquake,reviewed,0,113,nc
1,1659991454110,4.45,5.4,"8km NNE of Walker, CA",38.5816667,-119.446,earthquake,reviewed,0,406,nc
1,1659926331560,3.26,11.05,"14km NNE of Pinnacles, CA",36.6546667,-121.0928333,earthquake,reviewed,0,165,nc
1,1659809925470,2.7,10.07,"4km ESE of Tres Pinos, CA",36.7695,-121.28,earthquake,reviewed,0,113,nc
1,1659667538270,2.82,6.55,"22km ENE of San Lucas, CA",36.238,-120.814,earthquake,reviewed,0,124,nc
1,1659552300270,3.33,5.14,"4km SSW of Llano, CA",34.4603333,-117.8075,earthquake,reviewed,0,186,ci
1,1659450765520,2.55,25.05,"4km E of Orange Cove, CA",36.6278333,-119.2715,earthquake,reviewed,0,100,nc
1,1659442719650,2.97,14.91,"6km WNW of Bodie, CA",38.2285,-119.0793333,earthquake,reviewed,0,136,nc
1,1659233870863,2.6,0.7,"36 km W of Gabbs, Nevada",38.8389,-118.3404,earthquake,reviewed,0,104,nn
1,1659128908343,3.0,12.6,"30 km SSE of Mina, Nevada",38.1457,-117.9448,earthquake,reviewed,0,139,nn
1,1658799623066,2.8,5.3,"38 km NNE of Dyer, Nevada",37.9998,-117.9558,earthquake,reviewed,0,121,nn
1,1658578923800,2.63,6.99,"8km NW of Pinnacles, CA",36.5913333,-121.195,earthquake,reviewed,0,108,nc
1,1658544433330,3.37,7.88,"8km NNW of Avenal, CA",36.0743333,-120.163,earthquake,reviewed,0,177,nc
1,1658457666680,2.77,7.06,"20km ESE of Olancha, CA",36.1928333,-117.816,earthquake,reviewed,0,119,ci
1,1658448688750,3.1,6.86,"20km ESE of Olancha, CA",36.189,-117.8156667,earthquake,reviewed,0,148,ci
1,1658250016920,3.06,10.03,"44km NNE of Toms Place, CA",37.9133333,-118.4551667,earthquake,reviewed,0,145,nc
1,1658164078290,3.38,5.38,"12km SE of Bodfish, CA",35.5143333,-118.3873333,earthquake,reviewed,0,180,ci
1,1658072666540,3.8,4.66,"13km SE of Bodfish, CA",35.5126667,-118.3865,earthquake,reviewed,0,257,ci
1,1658057687530,3.47,3.0,"22km ESE of Bodfish, CA",35.487,-118.2855,earthquake,reviewed,0,192,ci
1,1657914049700,2.96,6.19,"7km NNE of Walker, CA",38.5775,-119.4548333,earthquake,reviewed,0,136,nc
1,1657890161705,2.7,9.9,"23 km SSW of Mina, Nevada",38.1875,-118.1698,earthquake,reviewed,0,112,nn
1,1657847947000,4.58,6.3,"13km NE of Ridgecrest, CA",35.7091667,-117.5843333,earthquake,reviewed,0,528,ci
1,1657829502950,2.6,5.58,"7km NNE of Walker, CA",38.577,-119.4613333,earthquake,reviewed,0,104,nc
1,1657728496560,2.95,4.59,"10km ESE of Gilroy, CA",36.9828333,-121.464,earthquake,reviewed,0,155,nc
1,1657684770040,2.54,-1.37,"8km ESE of Markleeville, CA",38.6661667,-119.704,earthquake,reviewed,0,99,nc
1,1657650544760,2.69,6.56,"18km W of Searles Valley, CA",35.793,-117.6045,earthquake,reviewed,0,112,ci
1,1657561556580,2.6,6.0,"18km S of Trona, CA",35.6025,-117.4041667,earthquake,reviewed,0,104,ci
1,1657393117170,2.72,8.79,"1km W of Round Valley, CA",37.4141667,-118.6045,earthquake,reviewed,0,114,nc
1,1657391143470,2.67,-0.31,"21km SW of Isla Vista, CA",34.275,-120.0095,earthquake,reviewed,0,110,ci
1,1657331528880,2.5,9.44,"19km SE of Yosemite Valley, CA",37.6316667,-119.4151667,earthquake,reviewed,0,97,nc
1,1657241419730,2.61,6.43,"22km NE of San Lucas, CA",36.2465,-120.8255,earthquake,reviewed,0,107,nc
1,1657211822130,2.78,11.11,"6km WNW of Bodie, CA",38.2281667,-119.0746667,earthquake,reviewed,0,120,nc
1,1657185546530,2.78,8.74,"9km SSE of Mammoth Lakes, CA",37.5663333,-118.9253333,earthquake,reviewed,0,120,nc
1,1657162824220,2.51,1.83,"8km SSW of Markleeville, CA",38.6226667,-119.8226667,earthquake,reviewed,0,98,nc
1,1657133482790,2.89,3.87,"13km SE of Mammoth Lakes, CA",37.563,-118.8616667,earthquake,reviewed,0,131,nc
1,1657088146400,3.53,2.88,"9km ESE of Bodfish, CA",35.5548333,-118.402,earthquake,reviewed,0,213,ci
1,1656944015350,2.51,10.46,"8km SSE of Round Valley, CA",37.353,-118.5498333,earthquake,reviewed,0,98,nc
1,1656919361360,3.38,10.3,"8km SSE of Round Valley, CA",37.353,-118.5516667,earthquake,reviewed,0,187,nc
1,1656878200100,2.66,14.68,"24km E of Maricopa, CA",35.0841667,-119.1375,earthquake,reviewed,0,109,ci
1,1656653276810,3.24,11.63,"4km NNE of Big Pine, CA",37.1925,-118.2695,earthquake,reviewed,0,167,nc
1,1656611291909,3.9,7.7,"35 km SE of Mina, Nevada",38.2083,-117.7791,earthquake,reviewed,0,234,nn
1,1656565646260,2.58,5.0,"9km ENE of Round Valley, CA",37.4365,-118.4985,earthquake,reviewed,0,103,nc
1,1656563430370,2.68,6.25,"15km N of Morgan Hill, CA",37.262,-121.6373333,earthquake,reviewed,0,115,nc
1,1656517059060,2.7,10.28,"7km NNE of Ventura, CA",34.3358333,-119.2046667,earthquake,reviewed,0,128,ci
1,1656061512080,3.35,10.72,"12km NW of Parkfield, CA",35.9723333,-120.5266667,earthquake,reviewed,0,180,nc
1,1656039373910,2.56,8.17,"57km NW of Stovepipe Wells, CA",36.9768333,-117.5901667,earthquake,reviewed,0,101,ci
1,1656001266930,2.82,10.94,"0km SSW of Round Valley, CA",37.4118333,-118.5986667,earthquake,reviewed,0,123,nc
1,1655739786790,2.64,-0.6,"9km E of Mammoth Lakes, CA",37.6315,-118.8805,earthquake,reviewed,0,108,nc
1,1655739586740,2.73,-0.07,"8km E of Mammoth Lakes, CA",37.6321667,-118.8851667,earthquake,reviewed,0,116,nc
1,1655739562800,2.65,-0.04,"9km E of Mammoth Lakes, CA",37.6316667,-118.8815,earthquake,reviewed,0,108,nc
1,1655713656920,2.77,-0.56,"8km E of Mammoth Lakes, CA",37.6401667,-118.8906667,earthquake,reviewed,0,119,nc
1,1655703183640,2.78,-0.17,"8km E of Mammoth Lakes, CA",37.6355,-118.8846667,earthquake,reviewed,0,120,nc
1,1655624895930,2.84,20.58,"10km ESE of Ojai, CA",34.418,-119.139,earthquake,reviewed,0,127,ci
